spotify_track_uri,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,date,time,hour,time_of_day,text_features,recommended_tracks
5EA85PEatJC4WCAN0c0U5j,iOS,216306,Night Flight - 1993 Remaster,Led Zeppelin,Physical Graffiti,trackdone,trackdone,True,False,2017-04-05,17:01:00,17,Evening,Night Flight - 1993 Remaster Led Zeppelin,"Night Flight - 1993 Remaster, Night Flight - 1993 Remaster, The Rover - 1993 Remaster, The Rover - 1993 Remaster, What Is and What Should Never Be - Remaster, What Is and What Should Never Be - Remaster, Boogie with Stu - 1993 Remaster, Boogie with Stu - 1993 Remaster, That's the Way - Remaster, How Many More Times - Remaster"
6IRzBP4gVoV4D2zHmocoWy,android,375320,Eternal Summer,The Strokes,The New Abnormal,trackdone,trackdone,False,False,2021-10-22,17:58:00,17,Evening,Eternal Summer The Strokes,"Eternal Summer, Eternal Summer, Is This It, You Only Live Once, You Only Live Once, Amnesia, Summer Sun, Take It Or Leave It, Take It Or Leave It, Song for a Summer Night"
42dbDZX9bsEGqMZWYmnR7J,cast to device,268117,Perfectly Lonely,John Mayer,Battle Studies,trackdone,trackdone,False,False,2020-04-27,17:58:00,17,Evening,Perfectly Lonely John Mayer,"Perfectly Lonely, Perfectly Lonely, Perfectly Lonely, In the Blood, In the Blood, In the Blood, In the Blood, In the Blood, In the Blood, In the Blood"
6Pgmqg15yVexuOgtzuxwoX,android,20533,Dancing in My Room,347aidan,Dancing in My Room,trackdone,fwdbtn,True,False,2021-06-09,20:59:00,20,Evening,Dancing in My Room 347aidan,"Slow Dancing in a Burning Room, Slow Dancing in a Burning Room, Slow Dancing in a Burning Room, Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007, Little Room, Little Room, Dancing Queen, Dancing In The Dark, Dancing In The Dark"
1YdtGoSYDvVQKoUqSDXX41,android,279767,Noid,"Tyler, The Creator",CHROMAKOPIA,trackdone,logout,False,False,2024-11-03,16:03:00,16,Afternoon,"Noid Tyler, The Creator","Rah Tah Tah, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side"
2rslQV48gNv3r9pPrQFPW1,android,19905,Visions of Johanna,Bob Dylan,Blonde On Blonde,trackdone,fwdbtn,True,False,2018-01-28,22:06:00,22,Night,Visions of Johanna Bob Dylan,"Visions of Johanna, Visions of Johanna, Visions of Johanna, Visions of Johanna, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream"
0Dx3pLp5cHb5RKvCNHKdlK,android,247373,From Yesterday,Thirty Seconds To Mars,A Beautiful Lie,trackdone,trackdone,True,False,2016-11-28,21:22:00,21,Night,From Yesterday Thirty Seconds To Mars,"This Is War, The Kill, The Kill, Kings And Queens, Closer To The Edge, Yesterday - Remastered 2009, Yesterday - Remastered 2009, Yesterday - Remastered 2009, Yesterday - Remastered 2009, Yesterday - Remastered 2009"
2aQd3uZDUKXwzZXvJ1oa0P,iOS,257978,How Many More Times - Remaster,Led Zeppelin,Led Zeppelin,trackdone,endplay,True,False,2019-03-22,17:49:00,17,Evening,How Many More Times - Remaster Led Zeppelin,"How Many More Times - Remaster, Good Times Bad Times - Remaster, Good Times Bad Times - Remaster, Good Times Bad Times - Remaster, What Is and What Should Never Be - Remaster, What Is and What Should Never Be - Remaster, That's the Way - Remaster, Friends - Remaster, Friends - Remaster, Friends - Remaster"
0SEWDKbdjKbADHZjDsiXOc,android,137760,Some Nights - Intro,fun.,Some Nights,backbtn,trackdone,True,False,2019-10-11,19:55:00,19,Evening,Some Nights - Intro fun.,"Some Nights - Intro, Some Nights, Why Am I the One, Why Am I the One, Why Am I the One, Fun, Carry On, Be Calm, Please Leave A Light On When You Go, Out on the Town - Bonus Track"
4sjLcE0GQ6urc4iUXsUPe9,android,2214,Kings And Queens,Thirty Seconds To Mars,This Is War,fwdbtn,fwdbtn,True,False,2018-08-05,21:23:00,21,Night,Kings And Queens Thirty Seconds To Mars,"This Is War, From Yesterday, The Kill, The Kill, Closer To The Edge, Amnesia, When I Was Your Man, It Will Rain, It Will Rain, She Looks So Perfect"
3RiPr603aXAoi4GHyXx0uy,android,2351,Hymn for the Weekend,Coldplay,A Head Full of Dreams,fwdbtn,fwdbtn,True,True,2024-04-13,00:20:00,0,Late Night,Hymn for the Weekend Coldplay,"Hymn for the Weekend, Up&Up, Up&Up, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' Hymn, Love on the Weekend, Up with the Birds, Paradise"
2t5GyUfFoZg3E8ak3i7dVP,android,621106,Maggot Brain,Funkadelic,Maggot Brain,trackdone,trackdone,True,False,2017-07-03,03:39:00,3,Late Night,Maggot Brain Funkadelic,"Maggot Brain, Brain Damage, Brain Damage, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On"
0M1KH335INKCl524yVNiWT,android,2005,Lipstick (Shout),J.M. Black,"France chébran: French Boogie (1982 - 1989), Vol. 2",fwdbtn,fwdbtn,True,True,2024-09-22,10:18:00,10,Morning,Lipstick (Shout) J.M. Black,"Twist And Shout - Remastered 2009, Twist And Shout - Remastered 2009, Twist And Shout - Remastered 2009, Black Mud, Black Mud, The Only One, It's Up to You Now, Nobody but You, Nobody but You, Nobody but You"
0INUNNYfsp4qr6kJdY46mY,iOS,127493,Travelin' Band,Creedence Clearwater Revival,Cosmo's Factory,trackdone,trackdone,True,False,2016-10-18,04:56:00,4,Late Night,Travelin' Band Creedence Clearwater Revival,"Travelin' Band, Before You Accuse Me, Before You Accuse Me, Before You Accuse Me, Lodi, Lodi, Long As I Can See The Light, Have You Ever Seen The Rain, Have You Ever Seen The Rain, Hey Tonight"
7qbRP2jO0Sq3kTYdEW1v00,iOS,169146,Day Tripper - Remastered 2009,The Beatles,Past Masters,trackdone,trackdone,True,False,2016-12-24,22:00:00,22,Night,Day Tripper - Remastered 2009 The Beatles,"Day Tripper - Remastered 2009, Day Tripper - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009"
4lYemy3VZzRUrFALAu1jFG,android,531,Ordinary Love,U2,Mandela – Long Walk To Freedom (Original Motion Picture Soundtrack),clickrow,endplay,True,False,2017-01-17,20:10:00,20,Evening,Ordinary Love U2,"With Or Without You, Ordinary Life, Vertigo, Vertigo, Desire, Beautiful Day, P.S. I Love You - Remastered 2009, Love Me Do - Remastered 2009, Love Me Do - Remastered 2009, Love Me Do - Remastered 2009"
2xsAm4w9P3kSF1DophKAiF,android,260533,Let It Go,James Bay,Chaos And The Calm,trackdone,trackdone,True,False,2018-02-09,07:52:00,7,Morning,Let It Go James Bay,"Let It Go, Move Together, Move Together, Get Out While You Can, Get Out While You Can, Move Together, If You Ever Want To Be In Love, If You Ever Want To Be In Love, Craving, Craving"
5yh0phgrkE0qQeWJs3x3hf,android,591,Fawkes Is Reborn,John Williams,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,fwdbtn,fwdbtn,True,False,2020-11-13,00:39:00,0,Late Night,Fawkes Is Reborn John Williams,"Fawkes Is Reborn, Fawkes the Phoenix, Fawkes the Phoenix, Finale, Leaving Hogwarts, Leaving Hogwarts, Leaving Hogwarts, Leaving Hogwarts, Reunion of Friends, Reunion of Friends"
08mG3Y1vljYA6bvDt4Wqkj,android,255493,Back In Black,AC/DC,Back In Black,trackdone,trackdone,True,False,2021-01-29,14:51:00,14,Afternoon,Back In Black AC/DC,"Back In Black, Back In Black, Thunderstruck, Thunderstruck, Let There Be Rock, What Do You Do for Money Honey, Highway to Hell, Highway to Hell, Highway to Hell, Highway to Hell"
3d2oiHuHm3rftzRDPeL5LU,android,197813,Gimme Some Truth - Remastered 2010,John Lennon,Imagine,trackdone,trackdone,False,False,2016-07-18,19:52:00,19,Evening,Gimme Some Truth - Remastered 2010 John Lennon,"Gimme Some Truth - Remastered 2010, Gimme Some Truth - Remastered 2010, I Found Out - Remastered 2010, Well Well Well - Remastered 2010, I Found Out - Remastered 2010, How? - Remastered 2010, Well Well Well - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010, Imagine - Remastered 2010"
5FnpXVgDOk2sLT58qM22Of,android,3422,Julia - Remastered 2009,The Beatles,The Beatles,fwdbtn,fwdbtn,True,False,2018-08-03,03:21:00,3,Late Night,Julia - Remastered 2009 The Beatles,"Julia - Remastered 2009, Julia - Two Rehearsals, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009"
5EGAY1Txvi5A3hFkYYGsXx,android,183609,Madan (King),Bakermat,Madan (King),trackdone,trackdone,True,False,2022-12-17,06:32:00,6,Morning,Madan (King) Bakermat,"There Is Always One More Time, One Day (Vandaag) - Radio Edit, Sun King - Remastered 2009, Lucille, Caldonia, Lady, Lady, The King of the Golden Hall, The King of the Golden Hall, The King of the Golden Hall"
753KutoAy00apPsplMRetG,android,51,Let There Be Rock,AC/DC,Let There Be Rock,fwdbtn,backbtn,True,False,2017-01-02,19:49:00,19,Evening,Let There Be Rock AC/DC,"Back In Black, Back In Black, Back In Black, It's a Long Way to the Top (If You Wanna Rock 'N' Roll), It's a Long Way to the Top (If You Wanna Rock 'N' Roll), It's a Long Way to the Top (If You Wanna Rock 'N' Roll), Thunderstruck, Thunderstruck, What Do You Do for Money Honey, Highway to Hell"
4eE6vZ2vOrceLq4xgz3VmG,android,624,Ya Hey,Vampire Weekend,Modern Vampires of the City,fwdbtn,fwdbtn,True,False,2020-08-16,15:26:00,15,Afternoon,Ya Hey Vampire Weekend,"Holiday, Holiday, Unbelievers, Unbelievers, Unbelievers, Worship You, Worship You, Walcott, Walcott, Hudson"
0QWvnpH7daskoXwKa59xGT,android,184266,Outlaw Blues,Bob Dylan,Bringing It All Back Home,trackdone,trackdone,True,False,2018-01-25,19:54:00,19,Evening,Outlaw Blues Bob Dylan,"Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Tombstone Blues, Tombstone Blues, Tombstone Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream, Subterranean Homesick Blues"
0hKRSZhUGEhKU6aNSPBACZ,android,117189,A Day In The Life - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,trackdone,fwdbtn,False,False,2017-11-06,17:37:00,17,Evening,A Day In The Life - Remastered 2009 The Beatles,"A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, A Day In The Life - Remastered 2009, In My Life - Remastered 2009, In My Life - Remastered 2009, In My Life - Remastered 2009, In My Life - Remastered 2009, In My Life - Remastered 2009"
3ZffCQKLFLUvYM59XKLbVm,android,1875,Wake Me up When September Ends,Green Day,American Idiot,fwdbtn,fwdbtn,True,False,2018-03-23,02:03:00,2,Late Night,Wake Me up When September Ends Green Day,"Wake Me up When September Ends, Wake Me up When September Ends, When I Come Around, When I Come Around, Wake Up, Wake Up, The Forgotten, The Forgotten, Wake Up, American Idiot"
25nzKGDiua1lE9Qo5V19GL,android,1340,Young Blood,The Naked And Famous,"Passive Me, Aggressive You",fwdbtn,fwdbtn,True,False,2021-10-04,05:43:00,5,Morning,Young Blood The Naked And Famous,"Young Blood, Young Blood, Losing Our Control, Losing Our Control, In the Blood, In the Blood, In the Blood, In the Blood, In the Blood, In the Blood"
78Gzxi27GuNHTfkn2BylG4,cast to device,169344,What Ever Happened?,The Strokes,Room On Fire,trackdone,trackdone,False,False,2020-06-09,18:11:00,18,Evening,What Ever Happened? The Strokes,"What Ever Happened?, What Ever Happened?, What Ever Happened?, Is This It, You Only Live Once, You Only Live Once, Take It Or Leave It, Take It Or Leave It, At The Door, At The Door"
6h9W5FxX4E9lUFsyq8j1AD,android,2873,Lovely Rita - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,fwdbtn,fwdbtn,True,False,2017-07-08,20:42:00,20,Evening,Lovely Rita - Remastered 2009 The Beatles,"Lovely Rita - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009"
47ohYW8e7dxCYn9qbUMBCI,android,166453,Christmas (Baby Please Come Home),Darlene Love,"Christmas (Baby, Please Come Home)",trackdone,trackdone,False,False,2024-11-20,18:07:00,18,Evening,Christmas (Baby Please Come Home) Darlene Love,"Cathy Come Home, If You Ever Come Back, Baby It's You - Remastered 2009, Come Together - Remastered 2009, Come Together - Remastered 2009, Come Together - Remastered 2009, Come Together - Remastered 2009, Cry Baby Cry - Remastered 2009, Come Together - Remastered 2009, Cry Baby Cry - Remastered 2009"
1QEEqeFIZktqIpPI4jSVSF,android,92032,More Than a Feeling,Boston,Boston,trackdone,fwdbtn,True,False,2020-09-11,00:41:00,0,Late Night,More Than a Feeling Boston,"I've Got A Feeling - Remastered 2009, I've Got A Feeling - Remastered 2009, I've Got A Feeling - Remastered 2009, Hope You're Feeling Better, Hope You're Feeling Better, Hooked On A Feeling, Hooked On A Feeling, Blues with a Feeling, Barney Bigard Introduces Arvell Shaw - Live At Symphony Hall, Boston, MA/1947, Here Comes The Sun - Remastered 2009"
0tyWs7VaLmVvUkFXd9nyfj,android,235446,Cuando Me Enamoro,Andrea Bocelli,Amor - Edición Especial En Español,trackdone,trackdone,True,False,2022-06-03,16:57:00,16,Afternoon,Cuando Me Enamoro Andrea Bocelli,"Romanza, Cuando Estás Conmigo, Cuando Estás Conmigo, Cuando El Amor Se Escapa, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster"
762K1h8yVV5IgAVuEMpqfZ,cast to device,448064,Epilogue,Justin Hurwitz,La La Land,remote,trackdone,False,False,2020-06-03,18:04:00,18,Evening,Epilogue Justin Hurwitz,"Epilogue, Epilogue, Epilogue, Engagement Party, Engagement Party, Mia & Sebastian’s Theme, Mia & Sebastian’s Theme, What Do You Mean?, What Do You Mean?, As Long As You Love Me"
4kn66ucNWyuNVf4DCXDpvl,android,130033,Piggies - Take 12 / Instrumental Backing Track,The Beatles,The Beatles,trackdone,trackdone,False,False,2018-11-21,23:19:00,23,Night,Piggies - Take 12 / Instrumental Backing Track The Beatles,"Piggies - Remastered 2009, Piggies - Remastered 2009, Piggies - Remastered 2009, 12:51, Out on the Town - Bonus Track, 12 Fingers, Steppin' Out - Stereo Instrumental, Steppin' Out - Stereo Instrumental, Steppin' Out - Stereo Instrumental, Hideaway - Stereo Instrumental"
7DFk01bs34zPldpuAQsfwY,iOS,1578,Kill Your Heroes,AWOLNATION,Megalithic Symphony,fwdbtn,fwdbtn,True,True,2016-06-03,18:10:00,18,Evening,Kill Your Heroes AWOLNATION,"Kill Your Heroes, Kill Your Heroes, I Am, People, People, People, The Kill, The Kill, All I Need, Celluloid Heroes"
2dq2J24oIF67Uvttut4dv7,android,125893,Treat Her Right,Roy Head And The Traits,The Best Of Roy Head,trackdone,trackdone,True,False,2020-12-19,06:47:00,6,Morning,Treat Her Right Roy Head And The Traits,"Treat Her Right, Treat Her Right, All Right Now, A Head Full of Dreams, A Head Full of Dreams, You May Be Right, That's All Right, That's All Right, That's All Right, That's All Right"
6RQ1fA92rn0HmMBpOsdxBp,android,131,People Want Peace,Paul McCartney,Egypt Station,backbtn,backbtn,True,True,2023-09-22,20:26:00,20,Evening,People Want Peace Paul McCartney,"Too Many People - Remastered 2012, Too Many People - 1993 Digital Remaster, That Would Be Something - Remastered 2011, That Would Be Something - Remastered 2011, Peace Of Mind, Peace Of Mind, Peace Of Mind, Dominoes, Who Cares, Who Cares"
7cDxjUnMitNKQC5c8RQUko,android,319773,Black Magic Woman / Gypsy Queen,Santana,Abraxas,trackdone,trackdone,True,False,2019-09-27,04:14:00,4,Late Night,Black Magic Woman / Gypsy Queen Santana,"Black Magic Woman / Gypsy Queen, Magic, The March Of The Black Queen - Remastered 2011, She's Always a Woman, Magic, Magic Place, Magic Place, Magic Place, Woman - Remastered 2010, Woman - Remastered 2010"
4n1ZGm3TxYmoYe1YR8cMus,android,309062,Desolation Row,Bob Dylan,Highway 61 Revisited,appload,trackdone,True,False,2023-07-13,03:02:00,3,Late Night,Desolation Row Bob Dylan,"Desolation Row, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream, The Man in Me, The Man in Me, The Man in Me"
0xun1Olh7EtEef4wIg9l3l,android,23,I've Told You Now,Sam Smith,In The Lonely Hour,fwdbtn,fwdbtn,True,False,2021-09-23,06:25:00,6,Morning,I've Told You Now Sam Smith,"I've Told You Now, I'm Not The Only One, I'm Not The Only One, I'm Not The Only One, Like I Can, Like I Can, Not In That Way, Not In That Way, Stay With Me, Life Support"
4G7pL0F1ziduSe7SphEFNq,android,58737,Magic Place,The Mud Howlers,Timeliness,trackdone,fwdbtn,True,False,2022-05-02,23:22:00,23,Night,Magic Place The Mud Howlers,"Magic Place, Magic Place, R.R.R, Give Me Something, R.R.R, R.R.R, Dust, Dust, Dust, The Beast"
5vollujufHY0jMZxx77VWr,android,301866,All These Things That I've Done,The Killers,Hot Fuss,trackdone,trackdone,True,False,2021-03-11,05:20:00,5,Morning,All These Things That I've Done The Killers,"All These Things That I've Done, All These Things That I've Done, All These Things That I've Done, All These Things That I've Done, All These Things That I've Done - Live From The Royal Albert Hall / 2009, Desperate Things - Abridged, Show You How, Here With Me, Here With Me, From Here On Out"
4etypRtRn8IgsxZu6BhRS6,android,735,Someone Like You,Adele,21,fwdbtn,backbtn,True,False,2017-07-15,01:51:00,1,Late Night,Someone Like You Adele,"Someone Like You, When We Were Young, When We Were Young, Hello, Hello, Rolling in the Deep, Set Fire to the Rain, Like I Can, Like I Can, Still Feel Like Your Man"
3JzEIVIRNpJd3VsEWy6xzB,android,19463,Hammer To Fall,Queen,The Works,appload,trackdone,True,False,2020-11-26,09:30:00,9,Morning,Hammer To Fall Queen,"Hammer To Fall, Hammer To Fall, Alone Together, Alone Together, The Fall, The March Of The Black Queen - Remastered 2011, We Will Rock You, Maxwell's Silver Hammer - Remastered 2009, Let's Fall in Love, Young Volcanoes"
4OciRObYGzPzlU40U7YRc8,android,202340,In the Aeroplane Over the Sea,Neutral Milk Hotel,In the Aeroplane Over the Sea,trackdone,trackdone,True,False,2021-04-28,16:26:00,16,Afternoon,In the Aeroplane Over the Sea Neutral Milk Hotel,"In the Aeroplane Over the Sea, Sour Milk Sea - Esher Demo, Sour Milk Sea - Esher Demo, The Best in Me, Sitting in My Hotel, Sitting In My Hotel, Dead Sea, Dead Sea, I Will Be Found (Lost At Sea), I Will Be Found (Lost At Sea)"
